Date,Open,High,Low,Close,Adj Close,Volume
2016-07-19,1.017480,1.018838,1.012627,1.017594,1.017594,0
2016-07-20,1.014209,1.015228,1.009734,1.014178,1.014178,0
2016-07-21,1.013757,1.016157,1.009642,1.013849,1.013849,0
2016-07-22,1.015332,1.016116,1.011061,1.015290,1.015290,0
2016-07-25,1.011982,1.015465,1.010663,1.012002,1.012002,0
2016-07-26,1.014261,1.016880,1.007404,1.014302,1.014302,0
2016-07-27,1.007922,1.009336,1.005460,1.008065,1.008065,0
2016-07-28,1.015651,1.021012,1.013818,1.015558,1.015558,0
2016-07-29,1.020731,1.037323,1.020387,1.020898,1.020898,0
2016-08-01,1.031428,1.034929,1.030790,1.031523,1.031523,0
2016-08-02,1.032823,1.038098,1.032663,1.032887,1.032887,0
2016-08-03,1.036409,1.036409,1.028764,1.036398,1.036398,0
2016-08-04,1.027971,1.028807,1.025715,1.028077,1.028077,0
2016-08-05,1.026968,1.028130,1.017408,1.026926,1.026926,0
2016-08-08,1.019940,1.021868,1.016147,1.019909,1.019909,0
2016-08-09,1.017501,1.018600,1.015940,1.017501,1.017501,0
2016-08-10,1.018838,1.025441,1.018838,1.018942,1.018942,0
2016-08-11,1.026947,1.029866,1.024086,1.026926,1.026926,0
2016-08-12,1.025715,1.029877,1.024045,1.025694,1.025694,0
2016-08-15,1.025957,1.029760,1.024737,1.026041,1.026041,0
2016-08-16,1.027665,1.042699,1.027432,1.027823,1.027823,0
2016-08-17,1.039847,1.040908,1.037194,1.039890,1.039890,0
2016-08-18,1.039988,1.045041,1.039804,1.040139,1.040139,0
2016-08-19,1.047669,1.047669,1.041363,1.047669,1.047669,0
2016-08-22,1.039793,1.040453,1.036656,1.039663,1.039663,0
2016-08-23,1.038184,1.042427,1.038184,1.039037,1.039037,0
2016-08-24,1.037796,1.038885,1.032834,1.038001,1.038001,0
2016-08-25,1.033763,1.037248,1.032343,1.033912,1.033912,0
2016-08-26,1.033944,1.038206,1.028013,1.034137,1.034137,0
2016-08-29,1.022349,1.024275,1.019857,1.022767,1.022767,0
2016-08-30,1.022589,1.022704,1.017170,1.022777,1.022777,0
2016-08-31,1.017263,1.018506,1.014384,1.017201,1.017201,0
2016-09-01,1.016653,1.021899,1.012094,1.016704,1.016704,0
2016-09-02,1.020544,1.026410,1.018537,1.020825,1.020825,0
2016-09-05,1.020325,1.023332,1.019171,1.020408,1.020408,0
2016-09-06,1.020408,1.029569,1.019368,1.020367,1.020367,0
2016-09-07,1.030928,1.033805,1.029972,1.030917,1.030917,0
2016-09-08,1.031225,1.036001,1.027961,1.031225,1.031225,0
2016-09-09,1.028997,1.029919,1.022474,1.028955,1.028955,0
2016-09-12,1.025862,1.028193,1.024422,1.025830,1.025830,0
2016-09-13,1.029654,1.030290,1.026294,1.029463,1.029463,0
2016-09-14,1.023762,1.030078,1.021607,1.023688,1.023688,0
2016-09-15,1.027485,1.030832,1.023908,1.027443,1.027443,0
2016-09-16,1.029654,1.029675,1.020346,1.029622,1.029622,0
2016-09-19,1.020741,1.022390,1.018662,1.020773,1.020773,0
2016-09-20,1.020231,1.024433,1.019430,1.020367,1.020367,0
2016-09-21,1.021451,1.025326,1.019077,1.021451,1.021451,0
2016-09-22,1.027285,1.035197,1.026589,1.027506,1.027506,0
2016-09-23,1.031885,1.032311,1.026610,1.032098,1.032098,0
2016-09-26,1.031683,1.035197,1.030057,1.031747,1.031747,0
2016-09-27,1.032002,1.034768,1.028066,1.031970,1.031970,0
2016-09-28,1.030344,1.031800,1.027169,1.030322,1.030322,0
2016-09-29,1.030333,1.036302,1.028669,1.030397,1.030397,0
2016-09-30,1.035122,1.036516,1.025546,1.035090,1.035090,0
2016-10-03,1.028817,1.030620,1.026736,1.028711,1.028711,0
2016-10-04,1.026905,1.027010,1.017532,1.026968,1.026968,0
2016-10-05,1.022056,1.024947,1.021576,1.022140,1.022140,0
2016-10-06,1.026568,1.027116,1.019430,1.026694,1.026694,0
2016-10-07,1.019909,1.023500,1.016932,1.019721,1.019721,0
2016-10-10,1.022809,1.023353,1.016487,1.022819,1.022819,0
2016-10-11,1.018237,1.018237,1.011890,1.018174,1.018174,0
2016-10-12,1.012033,1.012556,1.009184,1.012248,1.012248,0
2016-10-13,1.009917,1.013674,1.009173,1.010101,1.010101,0
2016-10-14,1.013531,1.014713,1.010019,1.013541,1.013541,0
2016-10-17,1.009795,1.012658,1.009469,1.009713,1.009713,0
2016-10-18,1.012043,1.013685,1.008695,1.012258,1.012258,0
2016-10-19,1.009703,1.012658,1.009683,1.010040,1.010040,0
2016-10-20,1.010857,1.014796,1.007131,1.011041,1.011041,0
2016-10-21,1.007658,1.007658,1.003976,1.007658,1.007658,0
2016-10-24,1.005864,1.008675,1.004520,1.005824,1.005824,0
2016-10-25,1.006117,1.006948,1.000370,1.006137,1.006137,0
2016-10-26,1.005530,1.009897,1.004238,1.005439,1.005439,0
2016-10-27,1.006745,1.008980,1.005409,1.006745,1.006745,0
2016-10-28,1.006340,1.008481,1.005116,1.006259,1.006259,0
2016-10-31,1.012658,1.013069,1.009387,1.012771,1.012771,0
2016-11-01,1.010918,1.021690,1.010326,1.010918,1.010918,0
2016-11-02,1.025525,1.031257,1.025347,1.025641,1.025641,0
2016-11-03,1.027633,1.031374,1.024790,1.027707,1.027707,0
2016-11-04,1.026241,1.032834,1.024853,1.026483,1.026483,0
2016-11-07,1.026115,1.027961,1.021649,1.026336,1.026336,0
2016-11-08,1.026684,1.027285,1.023479,1.026694,1.026694,0
2016-11-09,1.021033,1.047120,1.016116,1.020971,1.020971,0
2016-11-10,1.015641,1.018133,1.010775,1.015703,1.015703,0
2016-11-11,1.013007,1.017191,1.012351,1.012915,1.012915,0
2016-11-14,1.010438,1.010663,0.999950,1.010601,1.010601,0
2016-11-15,1.002828,1.007212,0.997865,1.002908,1.002908,0
2016-11-16,0.998482,1.001643,0.994342,0.998612,0.998612,0
2016-11-17,0.998901,1.000600,0.995312,0.999191,0.999191,0
2016-11-18,0.992467,0.993799,0.988054,0.992950,0.992950,0
2016-11-21,0.989100,0.992359,0.989100,0.989071,0.989071,0
2016-11-22,0.992182,0.993147,0.986894,0.992241,0.992241,0
2016-11-23,0.989276,0.990982,0.982675,0.989169,0.989169,0
2016-11-24,0.982946,0.985902,0.981393,0.982840,0.982840,0
2016-11-25,0.983410,0.989599,0.981797,0.983671,0.983671,0
2016-11-28,0.987401,0.992260,0.983652,0.987654,0.987654,0
2016-11-29,0.987762,0.988240,0.983004,0.987810,0.987810,0
2016-11-30,0.988533,0.989423,0.981287,0.988474,0.988474,0
2016-12-01,0.983294,0.988142,0.982985,0.983284,0.983284,0
2016-12-02,0.989443,0.991680,0.987957,0.989521,0.989521,0
2016-12-05,0.985581,0.992753,0.982724,0.986388,0.986388,0
2016-12-06,0.993128,0.995124,0.989599,0.993049,0.993049,0
2016-12-07,0.990001,0.993226,0.989208,0.990168,0.990168,0
2016-12-08,0.993059,0.996383,0.982724,0.993276,0.993276,0
2016-12-09,0.984388,0.984843,0.979125,0.984359,0.984359,0
2016-12-12,0.982067,0.985902,0.980575,0.982280,0.982280,0
2016-12-13,0.987021,0.989805,0.985620,0.986875,0.986875,0
2016-12-14,0.988328,0.991670,0.987820,0.988318,0.988318,0
2016-12-15,0.978234,0.978943,0.968701,0.978359,0.978359,0
2016-12-16,0.971157,0.973994,0.969885,0.971100,0.971100,0
2016-12-19,0.973956,0.977326,0.972545,0.973994,0.973994,0
2016-12-20,0.973643,0.974592,0.969086,0.973539,0.973539,0
2016-12-21,0.971874,0.977899,0.971345,0.971846,0.971846,0
2016-12-22,0.974042,0.978378,0.973786,0.974089,0.974089,0
2016-12-23,0.974877,0.976277,0.972763,0.975049,0.975049,0
2016-12-26,0.974602,0.976372,0.973520,0.974564,0.974564,0
2016-12-27,0.973994,0.973994,0.971128,0.973871,0.973871,0
2016-12-28,0.972905,0.974279,0.969500,0.973236,0.973236,0
2016-12-29,0.972536,0.978091,0.972536,0.972611,0.972611,0
2016-12-30,0.983362,0.985804,0.977689,0.983187,0.983187,0
2017-01-02,0.981537,0.982878,0.976372,0.981653,0.981653,0
2017-01-03,0.976467,0.979336,0.967829,0.976381,0.976381,0
2017-01-04,0.974450,0.976982,0.971770,0.974564,0.974564,0
2017-01-05,0.980335,0.990580,0.978569,0.980277,0.980277,0
2017-01-06,0.990197,0.990324,0.983623,0.990305,0.990305,0
2017-01-09,0.982898,0.984543,0.980777,0.982878,0.982878,0
2017-01-10,0.985824,0.989071,0.983952,0.986154,0.986154,0
2017-01-11,0.983400,0.984669,0.975876,0.983449,0.983449,0
2017-01-12,0.987011,0.994728,0.985358,0.987138,0.987138,0
2017-01-13,0.989629,0.994520,0.988504,0.989805,0.989805,0
2017-01-16,0.990109,0.991080,0.986728,0.990266,0.990266,0
2017-01-17,0.989051,1.000300,0.988621,0.989022,0.989022,0
2017-01-18,0.997208,0.999101,0.995421,0.997079,0.997079,0
2017-01-19,0.992290,0.995500,0.988015,0.992260,0.992260,0
2017-01-20,0.993907,0.996572,0.990835,0.993710,0.993710,0
2017-01-23,0.998792,1.002707,0.998323,0.999091,0.999091,0
2017-01-24,1.002707,1.004016,0.998612,1.002657,1.002657,0
2017-01-25,0.998861,1.003220,0.997486,0.998931,0.998931,0
2017-01-26,1.001272,1.003210,0.999340,1.000961,1.000961,0
2017-01-27,1.000120,1.003019,0.997476,1.000100,1.000100,0
2017-01-30,1.002727,1.003915,0.995728,1.002607,1.002607,0
2017-01-31,1.005490,1.014086,1.003532,1.005672,1.005672,0
2017-02-01,1.011122,1.011644,1.005965,1.011122,1.011122,0
2017-02-02,1.007090,1.013171,1.007090,1.006938,1.006938,0
2017-02-03,1.007668,1.009387,1.002567,1.007607,1.007607,0
2017-02-06,1.007760,1.008492,1.003875,1.007709,1.007709,0
2017-02-07,1.008746,1.008858,0.999370,1.008726,1.008726,0
2017-02-08,1.002295,1.006755,1.000150,1.002205,1.002205,0
2017-02-09,1.004773,1.006391,0.998831,1.004793,1.004793,0
2017-02-10,0.998432,0.999201,0.993878,0.998602,0.998602,0
2017-02-13,0.995481,0.998104,0.993256,0.995619,0.995619,0
2017-02-14,0.994550,0.996929,0.991808,0.994431,0.994431,0
2017-02-15,0.993799,0.994431,0.988396,0.993779,0.993779,0
2017-02-16,0.994985,1.002004,0.994975,0.995342,0.995342,0
2017-02-17,1.002486,1.003210,0.998642,1.002768,1.002768,0
2017-02-20,0.998094,0.998403,0.995738,0.998143,0.998143,0
2017-02-21,0.996790,0.997108,0.989590,0.996751,0.996751,0
2017-02-22,0.990913,0.992191,0.986271,0.990982,0.990982,0
2017-02-23,0.989218,0.994520,0.988543,0.989315,0.989315,0
2017-02-24,0.993878,0.997476,0.992694,0.993917,0.993917,0
2017-02-27,0.991169,0.994550,0.991169,0.991208,0.991208,0
2017-02-28,0.990589,0.998682,0.990256,0.990619,0.990619,0
2017-03-01,0.993463,0.994540,0.987372,0.993433,0.993433,0
2017-03-02,0.989746,0.990835,0.986261,0.989795,0.989795,0
2017-03-03,0.986982,0.990648,0.986582,0.986943,0.986943,0
2017-03-06,0.992231,0.993049,0.988699,0.992132,0.992132,0
2017-03-07,0.988172,0.989413,0.983362,0.988064,0.988064,0
2017-03-08,0.987167,0.987752,0.984892,0.987108,0.987108,0
2017-03-09,0.985775,0.987557,0.984213,0.985872,0.985872,0
2017-03-10,0.987947,0.992054,0.987001,0.987820,0.987820,0
2017-03-13,0.990197,0.994036,0.988543,0.990589,0.990589,0
2017-03-14,0.992487,0.993147,0.990079,0.992654,0.992654,0
2017-03-15,0.990756,0.992851,0.990491,0.990678,0.990678,0
2017-03-16,1.000060,1.005025,0.999600,1.000000,1.000000,0
2017-03-17,1.003905,1.005935,1.001512,1.003915,1.003915,0
2017-03-20,1.002647,1.004419,1.001492,1.002707,1.002707,0
2017-03-21,1.001131,1.007323,1.001091,1.001402,1.001402,0
2017-03-22,1.006644,1.011890,1.005460,1.006674,1.006674,0
2017-03-23,1.007770,1.008980,1.005925,1.008065,1.008065,0
2017-03-24,1.006806,1.009550,1.004147,1.006826,1.006826,0
2017-03-27,1.012238,1.018952,1.011572,1.012094,1.012094,0
2017-03-28,1.014559,1.017191,1.013377,1.014435,1.014435,0
2017-03-29,1.007983,1.008776,1.002667,1.007983,1.007983,0
2017-03-30,1.003613,1.005025,1.001994,1.003341,1.003341,0
2017-03-31,0.999610,1.000500,0.997586,0.999560,0.999560,0
2017-04-03,0.997705,0.999300,0.996324,0.997805,0.997805,0
2017-04-04,0.998393,0.999001,0.996314,0.998602,0.998602,0
2017-04-05,0.998403,0.998901,0.994619,0.998403,0.998403,0
2017-04-06,0.996333,0.997506,0.993414,0.996413,0.996413,0
2017-04-07,0.994728,0.997009,0.992930,0.994718,0.994718,0
2017-04-10,0.990697,0.992595,0.989443,0.990678,0.990678,0
2017-04-11,0.992034,0.994372,0.990756,0.992260,0.992260,0
2017-04-12,0.992940,0.995818,0.992034,0.993118,0.993118,0
2017-04-13,0.998024,0.999101,0.993463,0.997954,0.997954,0
2017-04-14,0.994570,0.997307,0.994095,0.994570,0.994570,0
2017-04-17,0.995114,0.999101,0.994768,0.994956,0.994956,0
2017-04-18,0.995768,1.002536,0.995312,0.995827,0.995827,0
2017-04-19,1.003814,1.004278,1.000901,1.003673,1.003673,0
2017-04-20,1.002305,1.005925,1.001502,1.002155,1.002155,0
2017-04-21,1.001001,1.003522,1.000150,1.001302,1.001302,0
2017-04-24,1.007070,1.007120,1.002004,1.007151,1.007151,0
2017-04-25,1.004177,1.008146,1.003140,1.004137,1.004137,0
2017-04-26,1.006512,1.008166,1.003804,1.006613,1.006613,0
2017-04-27,1.006806,1.007912,1.003784,1.007049,1.007049,0
2017-04-28,1.005783,1.010611,1.004278,1.005662,1.005662,0
2017-05-01,1.005803,1.007354,1.003583,1.005844,1.005844,0
2017-05-02,1.004319,1.008787,1.003905,1.004349,1.004349,0
2017-05-03,1.009021,1.011051,1.007912,1.009051,1.009051,0
2017-05-04,1.005844,1.011358,1.004419,1.005854,1.005854,0
2017-05-05,1.014302,1.014405,1.009989,1.014086,1.014086,0
2017-05-08,1.010326,1.011665,1.002044,1.010234,1.010234,0
2017-05-09,1.001924,1.002205,0.992546,1.001803,1.001803,0
2017-05-10,0.993335,0.995233,0.990727,0.993394,0.993394,0
2017-05-11,0.990982,0.994530,0.990217,0.991080,0.991080,0
2017-05-12,0.992221,1.001402,0.991572,0.992221,0.992221,0
2017-05-15,0.999041,1.004319,0.998104,0.998931,0.998931,0
2017-05-16,1.004258,1.013654,1.004006,1.004339,1.004339,0
2017-05-17,1.015899,1.022934,1.015249,1.015940,1.015940,0
2017-05-18,1.021231,1.024233,1.018185,1.021284,1.021284,0
2017-05-19,1.020908,1.026705,1.019929,1.020971,1.020971,0
2017-05-22,1.027475,1.031779,1.024128,1.027865,1.027865,0
2017-05-23,1.027464,1.030726,1.026230,1.027749,1.027749,0
2017-05-24,1.024590,1.026589,1.023008,1.024359,1.024359,0
2017-05-25,1.028362,1.030928,1.027253,1.028320,1.028320,0
2017-05-26,1.027855,1.031353,1.024590,1.027591,1.027591,0
2017-05-29,1.025746,1.027644,1.023919,1.025662,1.025662,0
2017-05-30,1.021221,1.026873,1.019753,1.021200,1.021200,0
2017-05-31,1.025010,1.034094,1.024601,1.024758,1.024758,0
2017-06-01,1.032940,1.034083,1.029220,1.033069,1.033069,0
2017-06-02,1.029548,1.038314,1.028965,1.029760,1.029760,0
2017-06-05,1.038012,1.038432,1.034886,1.038594,1.038594,0
2017-06-06,1.036312,1.039512,1.035969,1.036269,1.036269,0
2017-06-07,1.038929,1.039609,1.033485,1.038939,1.038939,0
2017-06-08,1.036570,1.037560,1.031417,1.036559,1.036559,0
2017-06-09,1.032215,1.033592,1.028193,1.031821,1.031821,0
2017-06-12,1.031939,1.034233,1.031523,1.031843,1.031843,0
2017-06-13,1.031992,1.034961,1.030949,1.031907,1.031907,0
2017-06-14,1.032375,1.037258,1.029781,1.032184,1.032184,0
2017-06-15,1.029803,1.030482,1.023772,1.029506,1.029506,0
2017-06-16,1.025410,1.028172,1.024979,1.025357,1.025357,0
2017-06-19,1.027538,1.031321,1.026115,1.027760,1.027760,0
2017-06-20,1.024569,1.028278,1.024254,1.024559,1.024559,0
2017-06-21,1.025925,1.027432,1.025399,1.026009,1.026009,0
2017-06-22,1.028341,1.029654,1.026462,1.028330,1.028330,0
2017-06-23,1.029018,1.033485,1.028775,1.029008,1.029008,0
2017-06-26,1.031811,1.032301,1.027021,1.031672,1.031672,0
2017-06-27,1.028204,1.040031,1.027549,1.028457,1.028457,0
2017-06-28,1.041341,1.043678,1.037527,1.041233,1.041233,0
2017-06-29,1.042101,1.045588,1.042101,1.042459,1.042459,0
2017-06-30,1.046572,1.046583,1.042438,1.046792,1.046792,0
2017-07-03,1.042981,1.043297,1.037269,1.042862,1.042862,0
2017-07-04,1.038260,1.039134,1.035282,1.038271,1.038271,0
2017-07-05,1.037129,1.038098,1.032524,1.037344,1.037344,0
2017-07-06,1.036850,1.038853,1.035315,1.037129,1.037129,0
2017-07-07,1.041135,1.041558,1.035894,1.041526,1.041526,0
2017-07-10,1.037883,1.038422,1.033645,1.037990,1.037990,0
2017-07-11,null,null,null,null,null,null
2017-07-12,1.038238,1.041450,1.035229,1.038314,1.038314,0
2017-07-13,1.036323,1.039966,1.032557,1.036377,1.036377,0
2017-07-14,1.034190,1.038465,1.030949,1.034340,1.034340,0
2017-07-17,1.038077,1.041916,1.035497,1.038109,1.038109,0
2017-07-18,1.038109,1.049891,1.038077,1.038454,1.038454,0
2017-07-19,1.047044,1.049538,1.045981,1.047044,1.047044,0
2017-07-20,1.047428,1.053075,1.040107,1.047318,1.047318,0
2017-07-21,1.051193,1.056167,1.050211,1.051083,1.051083,0
2017-07-24,1.058548,1.058683,1.055431,1.058537,1.058537,0
2017-07-25,1.055476,1.057641,1.052233,1.055799,1.055799,0
2017-07-26,1.049648,1.050531,1.042340,1.049626,1.049626,0
2017-07-27,1.051149,1.053541,1.035036,1.051116,1.051116,0
2017-07-28,1.037614,1.037990,1.028183,1.037678,1.037678,0
2017-07-31,1.031779,1.037614,1.029633,1.031811,1.031811,0
2017-08-01,1.033870,1.038206,1.032887,1.033805,1.033805,0
2017-08-02,1.035701,1.036366,1.030248,1.035829,1.035829,0
2017-08-03,1.030450,1.033902,1.029442,1.030460,1.030460,0
2017-08-04,1.033239,1.034126,1.024370,1.033346,1.033346,0
2017-08-07,1.027908,1.029972,1.026073,1.028013,1.028013,0
2017-08-08,1.027432,1.029771,1.023468,1.027264,1.027264,0
2017-08-09,1.027644,1.040161,1.027432,1.027749,1.027749,0
2017-08-10,1.038001,1.038530,1.033656,1.037796,1.037796,0
2017-08-11,1.039739,1.043308,1.037980,1.039825,1.039825,0
2017-08-14,1.038594,1.039285,1.028965,1.038734,1.038734,0
2017-08-15,1.028341,1.030365,1.025178,1.028235,1.028235,0
2017-08-16,1.028436,1.028912,1.024128,1.028595,1.028595,0
2017-08-17,1.036334,1.038745,1.031343,1.036055,1.036055,0
2017-08-18,1.039328,1.043079,1.035615,1.039242,1.039242,0
2017-08-21,1.035550,1.041385,1.032599,1.035840,1.035840,0
2017-08-22,1.038842,1.039609,1.032674,1.039231,1.039231,0
2017-08-23,1.032524,1.036893,1.031332,1.032482,1.032482,0
2017-08-24,1.036388,1.039501,1.034329,1.036323,1.036323,0
2017-08-25,1.035926,1.044561,1.035090,1.036098,1.036098,0
2017-08-28,1.046638,1.049759,1.044452,1.046901,1.046901,0
2017-08-29,1.049990,1.060333,1.048779,1.049924,1.049924,0
2017-08-30,1.046332,1.048262,1.040886,1.046364,1.046364,0
2017-08-31,1.037689,1.042101,1.033154,1.037667,1.037667,0
2017-09-01,1.042155,1.047285,1.037786,1.042318,1.042318,0
2017-09-04,1.040854,1.047120,1.039804,1.040767,1.040767,0
2017-09-05,1.042992,1.047746,1.040215,1.042949,1.042949,0
2017-09-06,1.048570,1.049428,1.044299,1.048878,1.048878,0
2017-09-07,1.046255,1.053186,1.045194,1.046452,1.046452,0
2017-09-08,1.053208,1.061380,1.052632,1.053197,1.053197,0
2017-09-11,1.055142,1.055298,1.048702,1.055331,1.055331,0
2017-09-12,1.045752,1.047417,1.040085,1.045784,1.045784,0
2017-09-13,1.041829,1.043515,1.036484,1.041884,1.041884,0
2017-09-14,1.037807,1.039793,1.031183,1.037710,1.037710,0
2017-09-15,1.040226,1.045369,1.036753,1.040128,1.040128,0
2017-09-18,1.041016,1.043732,1.038271,1.040767,1.040767,0
2017-09-19,1.040009,1.042318,1.037097,1.040139,1.040139,0
2017-09-20,1.038929,1.042318,1.038260,1.038939,1.038939,0
2017-09-21,1.029495,1.032524,1.025957,1.029283,1.029283,0
2017-09-22,1.030630,1.034340,1.030216,1.030715,1.030715,0
2017-09-25,1.030078,1.033282,1.026304,1.030195,1.030195,0
2017-09-26,1.034897,1.035990,1.028341,1.034875,1.034875,0
2017-09-27,1.031396,1.031672,1.023699,1.031672,1.031672,0
2017-09-28,1.029029,1.030471,1.024884,1.028965,1.028965,0
2017-09-29,1.030184,1.034041,1.026073,1.030312,1.030312,0
2017-10-02,1.032652,1.033058,1.026073,1.032951,1.032951,0
2017-10-03,1.026220,1.028066,1.021889,1.026294,1.026294,0
2017-10-04,1.027633,1.029866,1.024685,1.027601,1.027601,0
2017-10-05,1.025431,1.026589,1.020981,1.025431,1.025431,0
2017-10-06,1.022160,1.023437,1.016932,1.022286,1.022286,0
2017-10-09,1.022662,1.023227,1.019898,1.022599,1.022599,0
2017-10-10,1.020575,1.027327,1.020575,1.020929,1.020929,0
2017-10-11,1.025988,1.029230,1.023961,1.026094,1.026094,0
2017-10-12,1.027718,1.029866,1.024338,1.027633,1.027633,0
2017-10-13,1.025652,1.030216,1.023541,1.025851,1.025851,0
2017-10-16,1.026083,1.027675,1.023741,1.026188,1.026188,0
2017-10-17,1.025305,1.025305,1.019565,1.025536,1.025536,0
2017-10-18,1.022714,1.023227,1.017066,1.022610,1.022610,0
